,Unnamed: 0,address,categories,city,country,latitude,longitude,name,postalCode,province,reviews.date,reviews.dateAdded,reviews.doRecommend,reviews.id,reviews.rating,reviews.text,reviews.title,reviews.userCity,reviews.username,reviews.userProvince,Anger,Joy,Sadness,Analytical,Fear,Confident,Tentative
1773,4241,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-05-23T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,The area is quiet and safe . good service. Room and bathroom clean . Reception staff very friendly. breakfast is simple but good. Relatively close to the airport and sawgrass . There are parking and free wifi,good,Colombia,German E,RI,,0.649702,,0.5376810000000001,,0.701849,
1774,4242,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-10-24T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"Good option close to Sawgrass mall, you can be at the mall in about 10 minutes. The hotel has all what you need also you can do online purchases days before of your trip and the will store them (very safe place)",Good option close to Sawgrass mall,Colombia,Jonathan B,RI,,0.639737,,,,0.8185520000000001,
1775,4244,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-04-23T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"Me and my wife stayed here for 4 days and loved the experience. It has everything we need and more and doesn't break the bank. Here's what we loved: - fair room rate - free wifi - free parking - decent, basic free breakfast - gas station right next door - no charge for receiving packages (ex. Amazon) - nice... More",No-frills in the best possible way!,Curitiba,Dinho2011,RI,,0.8194819999999999,,,,,
1776,4245,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-10-17T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,"Great location, service and friendly staff. We are booked again for our next visit to the area. This is not a resort but a great place to stay, and one of the big advantages is that they are pet friendly! This is how we first started going to LaQuinta's and it was a great fine.",Trip to Cleveland Clinic,Curitiba,PaulineTS,RI,,0.8512069999999999,,,,,
1777,4246,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-12-22T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We stayed at this place primarily because it is only a couple of miles away from BBT Center where we were attending a concert. The place was clean, comfortable and well maintained. The staff, especially the young man at the front desk, were friendly and competent. We had reserved a non-smoking room and were told when we checked in that... More",Nice Clean Place,Curitiba,Geoff_of_stuart,RI,,,,0.6579430000000001,,,
1778,4248,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-11-14T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"We stayed at this hotel for a couple of days. It was decent and clean. The beds were quite comfortable. It was reasonable value. It was close to the big Sawgrass shopping mall. The morning continental breakfast buffet was also quite decent. In essence, we enjoyed our stay there and did not have any really bad experiences. However, be advised... More",Decent and Clean,Curitiba,jdemont1,RI,,0.621935,,0.5028050000000001,,,0.8034439999999999
1779,4249,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-10-19T00:00:00Z,2016-11-16T07:30:07Z,,,3.0,"Toilet and lamp were broken when we arrived, which were fixed the next day. Staff was nice, but hotel has some wear and tear. Starbucks in walking distance.",Decent and Clean,Curitiba,A Traveler,RI,,,0.601895,,,,0.8272879999999999
1780,4250,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-09-03T00:00:00Z,2016-11-16T07:30:07Z,,,5.0,Truly enjoy the stay. I will return back again,Bless for the stay,Curitiba,A Traveler,RI,,0.871635,,,,0.9832129999999999,
1781,4251,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2016-07-19T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"The service was great! The hotel was clean. The manager was very helpful and the staff were friendly. The hotel was easily accessible to restaurants and other local places. I would recommend this LaQuinta to anyone staying in the Fort Lauderdale, Plantation area.",Excellent,Oklahoma City,Tisha S,RI,,0.624546,,,,,
1782,4252,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2014-10-14T00:00:00Z,2016-11-16T07:30:07Z,,,4.0,"We only wanted to stay for one Day, we got this Information via Internet while going shopping in the sawgrass mall. Since some people said its not good we only booked one night... But we stayed 4 nights. We loved it. If you know La Quinta it's okay. I would always come back if we stay in this area. The... More",Awesome Time here-we will be back,Oklahoma City,misssonniloves,RI,,0.6830649999999999,,0.796925,,,
1783,4253,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2015-02-07T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,"We planned a short, last minute trip to the Miami area, but the rooms were out of sight for the days we would be there, so I used points to secure a room. After careful research, I found that this hotel and the one across the street had the best reviews of La Quintas in the area, so we ignored... More",La Quinta Sunrise,Oklahoma City,klgentry,RI,,,,,,0.730865,
1784,4254,13600 N W 2nd St,Hotels,Fort Lauderdale,US,26.123981,-80.331315,La Quinta Inn and Suites Sunrise,33325,Plantation,2013-10-12T00:00:00Z,2016-11-16T07:30:07Z,,,1.0,Definitely use wake up call service. I was here for two weeks and every other day there was a power surge that shut off the TV and reset the microwave and clock radio.,La Quinta Sunrise,Oklahoma City,Will Albino,RI,,,,,,0.950217,
1785,4382,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,1.0,This place sucks. It is bug infected. I would never recommend this place to anybody. I would never go there again. Also the front desk lady had a nasty attitude.,,,Sara P.,,0.518562,,,,,,
1786,4383,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,1.0,"well i couldnt afford a hotel for the night so i got a room at deluxe. i knew i made a bad mistake when i went to the front desk. i couldnt understand what the clerk was saying. my room wasnt that clean, it smelled like mold. i think the only people that stay here are homeless.",well i couldnt afford a hotel ...,,lynn.gina,,,,,0.861624,,,
1787,4384,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,1.0,"its not that i rated this motel with one star, its that i had to so i can review. my tv in the room had a speaker missing. the bed mattress had stains on it, looked like blood. the room stunk like mildew. i didnt stay just one night, that was enough!",its not that i rated this mote...,,Dave S.,,,,,,,,0.70865
1788,4385,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,1.0,what a dump! my towels werent clean. hardley had any hot water for the shower. no knobs on the a. c. unit. no remote for t. v.. the room itself looked like a scene from a horror movie. good thing it was one night stay.,what a dump! my towels werent...,,danawantyou,,0.6818420000000001,0.5096,0.669734,,0.569995,,0.8082020000000001
1789,4386,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,1.0,this place really sucks...it is roach and bedbug infected.. it is nasty to even stay in the room also the guy who works the desk does not even speak English and is very rude and disrespectful.. the place looks like it is shut down... I would not go there unless u want to sleep with bed bug and have roaches crawl on u,what a dump! my towels werent...,,Sara P.,,,,,,,,0.692385
1790,4387,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,1.0,"after staying at the Deluxe Inn in Merrillville Indiana for 3 weeks due to business. On Sept 05, 2008 the ceiling started to leak in 2 places by midnight I had atleast 5 leaks, no accomadations were made to fix or move me to another room. Manager came in at 6am when i asked what would be done manager got upset, states office not open until 7am and asked that I come back later. I would not suggest anyone stay in this horrible motel.",The Motel is a trap,,dhoward44,,,,0.5697949999999999,,,,0.777925
1791,4388,732 E 82nd Ave,Hotels,Merrillville,US,41.46944600000001,-87.329978,Deluxe Inn Merrillville,46410,IN,,2017-03-15T18:54:58Z,,,5.0,the deluxe inn is a great place to stay for the price you will not find any where else this nice for the price in merrillville so if you are in merrillvile stop on by the deluxe inn.,The Motel is a trap,,Joe V.,,,0.650355,,,,,
1792,4389,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-08-28T00:00:00Z,2016-11-21T15:31:06Z,,,4.0,Hotel was a good value. Just painted on the outside. Bed was comfortable room was clean.,Good value for the money,,Philly,,,0.7457600000000001,,,,,0.9368989999999999
1793,4390,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2016-03-24T00:00:00Z,2016-11-21T15:31:06Z,,,4.0,"We enjoyed the stay here. The room was clean, comfortable, and though the area is right off of a main thoroughfare, it was amazingly quiet. Management was great! I appreciate greatly the favor that was done by giving a second chance to a disturbance in one of our rooms. It just goes to prove that meeting anger with respect means a lot. I also appreciate management accepting the apologies that were given for the disturbance.",Respect is a must,,Tremel,,,0.748645,,0.564087,,,0.631794
1794,4391,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2014-09-26T00:00:00Z,2016-11-21T15:31:06Z,,,1.0,"I had trouble requesting a non-smoking room on the website. When I arrived at the hotel and said I would prefer a non-smoking room, I was told that they didn't have to accomidate me because I booked my room through Hotels.com.",No Rights,,Chris,,,,,0.584719,,0.758633,
1795,4392,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2014-12-17T00:00:00Z,2016-11-21T15:31:06Z,,,5.0,I have been visiting Pittsburgh for some years and we have always used this Super 8. I like the owner operators. The hotel is sometimes noisy when guests are inconsiderate late at night. But this is still a great deal for budget travelers.,"Clean, comfortable and great value",,Tony,,,0.5925600000000001,,,,,0.8209190000000001
1796,4393,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-08-06T00:00:00Z,2016-11-21T15:31:06Z,,,2.0,"For the 70 plus a night it costs, this hotel is no bargain. Crummy, bare-bones continental breakfast no public computer, and horrible internet connectivity in the rooms not cleaned behind the night stand or dresser in a while, it seems no coffee packets left 2 days in a row in the room cheap, tiny soap, scratchy cheap towels- low budget all the way- except for the cost.",Pay a little more elsewhere for a much better stay,,A Traveler,,,,,,,,0.512075
1797,4394,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-02-20T00:00:00Z,2016-11-21T15:31:06Z,,,4.0,"The beds were very comfortable, the place was quiet, the breakfast was fine, and the front desk staff was pleasant. Bathroom mirror was a little spotted, and the paint job in there was pretty sloppy, but this was a fine choice for an inexpensive motel. I'd stay here again.",A good budget choice,,Ola,,,0.6659430000000001,,,,,
1798,4395,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2014-09-27T00:00:00Z,2016-11-21T15:31:06Z,,,3.0,"The motel was further out of town than I expected and the surrounding area had quite the rural feel. The lobby and corridors matched that underwhelming feeling too. However fortunately the room itself was very nice and very clean. This motel allows smoking and the hallways had a noticeable tobacco odor, fortunately the smell did not invade my room and I could not smell it inside my room. GPS/MAP CAUTION - GPS/Google Maps sometimes has difficulty locating since the address is Golden Mile Highway but access is actually off of Old Frankstown Road. I suggest looking at a map/satellite view carefully before driving there just to see the actual location.","Decent budget motel, though out of the way",,DH,,,0.5927859999999999,,0.612186,,,0.674204
1799,4396,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-03-21T00:00:00Z,2016-11-21T15:31:06Z,,,4.0,It was worth . We enjoyed stay at super 8,It was worth . We enjoyed stay at super 8,,Vinay,,,0.8999719999999999,,,,,
1800,4397,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-06-05T00:00:00Z,2016-11-21T15:31:06Z,,,2.0,carpet filthy would not give me a receipt a/c not working properly/ room hot refrigerator door would not close/ freezer section iced over would only recommend to someone on a tight tight budget,It was worth . We enjoyed stay at super 8,,A Traveler,,,,,0.6088020000000001,,,
1801,4398,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-03-16T00:00:00Z,2016-11-21T15:31:06Z,,,4.0,"A little out of the way, but room and cleaniness were worth the tariff paid",It was worth . We enjoyed stay at super 8,,A Traveler,,,0.545416,,,,,
1802,4399,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-12-06T00:00:00Z,2016-11-21T15:31:06Z,,,3.0,Room ok for 1 night stay. Some rust on the bathroom door jamb. Blankets were thin cheap.,Ovenight stay,,A Traveler,,,,,,,,0.9286479999999999
1803,4400,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2016-03-25T00:00:00Z,2016-11-21T15:31:06Z,,,3.0,The room above us was very loud and spoke to the front desk and ask for help. They did manage to quiet it down some but it started up again the second night.,Noise,,richard,,,,,0.566171,,,
1804,4401,1807 Golden Mile Hwy,Hotels,Pittsburgh,US,40.4461,-79.7139,Super 8 Pittsburgh/monroeville,15239,Pitt,2015-06-25T00:00:00Z,2016-11-21T15:31:06Z,,,1.0,"Hallway stank of cigarette smoke. Stayed on Second floor, with rooms on same floor that were smoking. Why any Hotels still allow smoking in 2015 is beyond me. Room was clean, but old. Beds were comfortable. Clerk Lady was nice and helpful. Continental breakfast was not up to par. I've stayed at a few Super 8's in the past, and usually they are older but not to bad. This one was the worst. The air in the overall common core are of the building was stagnant and wreaked of smoke.",Below Average,,Richard,,,0.5978600000000001,,,,,0.672523
